phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,action
0.0,0.0,1.0,0.0,0.25,0.15,0.05,0.4,0.2398333333335242,0.17611111111125127,0.0,0.4650000000003115,0.5966666666671415,0.2586111111113169,0.0,0.9013888888894058,3
1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.03555555555558385,0.6079166666669991,0.0,0.0,0.06944444444449971,1.0,0.0,2
1.0,0.0,0.0,0.0,0.05,0.1,0.2,0.05,0.0,0.3044444444446867,0.3516666666669465,0.0044444444444479815,0.0,0.5794444444449056,0.6561111111116332,0.0044444444444479815,2
0.0,0.0,0.0,1.0,0.2,0.3,0.35,0.0,0.2865972222224503,0.7690277777783063,0.8865873015877945,0.0,0.5338888888893137,1.0,1.0,0.0,2
0.0,0.0,0.0,1.0,0.35,0.25,0.2,0.1,0.44099206349241443,0.34394444444471817,0.2927777777780108,0.0,0.9633333333341,0.6252777777782754,0.7394444444450329,0.0,0
0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.5,0.0,0.2589814814816876,0.0,0.6383888888893501,0.0,0.3361111111113786,0.0,1.0,3
0.0,0.0,1.0,0.0,0.15,0.15,0.05,0.1,0.09055555555562762,0.3826851851854897,0.0,0.13555555555566343,0.13722222222233144,0.8461111111117845,0.0,0.27111111111132685,0
0.0,0.0,1.0,0.0,0.2,0.3,0.0,0.0,0.6199305555560489,1.0,0.0,0.0,0.8672222222229123,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.4,0.3,0.1,0.1,0.3368055555558236,0.36347222222251147,0.1206944444445405,0.34375000000027356,0.8041666666673066,1.0,0.18416666666681322,0.5044444444448459,0
1.0,0.0,0.0,0.0,0.05,0.3,0.35,0.15,0.0,0.6147222222227114,0.5722619047623602,0.25916666666687294,0.0,0.9919444444452339,1.0,0.32083333333358866,2
0.0,0.0,0.0,1.0,0.05,0.3,0.4,0.0,0.0,0.4360185185188655,1.0,0.0,0.0,0.7527777777783768,1.0,0.0,2
0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.05,0.9365972222229676,0.0,0.0,0.1911111111112632,1.0,0.0,0.0,0.1911111111112632,0
1.0,0.0,0.0,0.0,0.05,0.8,0.2,0.2,0.0,0.8473090277784208,0.2814583333335573,0.4284027777781187,0.0,1.0,0.5675000000004516,0.8877777777784843,1
0.0,0.0,1.0,0.0,0.1,0.35,0.15,0.25,0.240277777777969,0.8257539682546253,0.0,0.39261111111142355,0.29972222222246075,1.0,0.0,0.6541666666671873,1
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.13875000000011042,0.0,0.4577777777781421,0.0,0.22361111111128906,0.0,0.4577777777781421,1
0.0,0.0,1.0,0.0,0.15,0.35,0.0,0.1,0.16296296296309265,0.712222222222789,0.0,0.0,0.3613888888891765,1.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.2,0.1,0.15,0.35,0.2868055555557838,1.0,0.2205555555557311,0.5356746031750295,0.6330555555560593,1.0,0.27611111111133085,0.9875000000007859,3
0.0,1.0,0.0,0.0,0.2,0.0,0.05,0.1,0.047500000000037804,0.0,0.01944444444445992,0.3372222222224906,0.08222222222228766,0.0,0.01944444444445992,0.6744444444449812,0
0.0,1.0,0.0,0.0,0.35,0.0,0.0,0.15,0.21801587301596417,0.0,0.0,0.5642592592595846,0.694722222222604,0.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.15,0.0,0.45,0.25,0.27092592592590403,0.0,0.49709876543226655,0.8269444444448463,0.4802777777779037,0.0,1.0,1.0,2
1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.2,0.0,0.06472222222216335,0.1430555555554702,0.3002777777778063,0.0,0.06472222222216335,0.2861111111109404,0.9411111111114617,3
0.0,0.0,0.0,1.0,0.3,0.35,0.25,0.0,0.39722222222222475,1.0,0.35444444444441564,0.0,0.9663888888892027,1.0,0.6094444444444742,0.0,1
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.45,0.0,0.0,0.07374999999993292,0.8535493827161423,0.0,0.0,0.14749999999986585,1.0,3
0.0,0.0,1.0,0.0,0.35,0.0,0.05,0.25,0.3160714285712373,0.0,0.0,1.0,0.8636111111108884,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0.65,0.05,0.2,0.05,0.28408119658109404,0.381388888888542,0.22569444444426157,0.0,0.9405555555557138,0.381388888888542,0.6027777777773191,0.0,0
0.0,1.0,0.0,0.0,0.3,0.05,0.8,0.1,0.7079629629626828,0.0,0.6429861111109667,0.05888888888883533,1.0,0.0,1.0,0.11777777777767066,2
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.013472222222222179,0.0,0.0,0.0,0.026944444444444358,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01888888888888883,0.0,0.0,0.0,0.01888888888888883,3
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,0.014444444444445132,0.053055555555558166,0.055277777777778675,0.0,0.014444444444445132,0.0816666666666707,0.11055555555555735,2
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.08416666666666815,0.0,0.0,0.0,0.11027777777777918,0.0,0.0,1
0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.09916666666667157,0.0,0.0,0.0,0.09916666666667157,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.057361111111110384,0.10861111111111293,0.0,0.0,0.0736111111111112,0.10861111111111293,2
0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.25,0.12305555555554856,0.23111111111109947,0.0,0.16233333333332572,0.12305555555554856,0.23111111111109947,0.0,0.3272222222222117,3
0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05777777777777449,0.20861111111109926,0.0,0.0,0.05777777777777449,0.20861111111109926,2
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.09916666666666103,0.0,0.0,0.0,0.09916666666666103,0.0,0.0,1
0.0,0.0,1.0,0.0,0.15,0.1,0.15,0.1,0.02388888888888753,0.1052777777777718,0.0442592592592576,0.24708333333332327,0.07027777777777379,0.2105555555555436,0.1327777777777728,0.3252777777777673,0
0.0,0.0,1.0,0.0,0.0,0.05,0.15,0.05,0.0,0.09916666666666103,0.0,0.42527777777775366,0.0,0.09916666666666103,0.0,0.42527777777775366,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,1.0,0.25,0.05,0.05,0.0,0.15466666666665793,0.5144444444444167,0.2680555555555404,0.0,0.4063888888888659,0.5144444444444167,0.2680555555555404,0.0,0
1.0,0.0,0.0,0.0,0.1,0.1,0.25,0.1,0.0,0.35097222222220226,0.17172222222221298,0.5137499999999748,0.0,0.4772222222221952,0.36055555555553764,0.5919444444444188,2
0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.0,0.0,0.05,0.15,0.05,0.15,0.13472222222221455,0.16694444444443496,0.0,0.21953703703702454,0.13472222222221455,0.3324999999999811,0.0,0.6586111111110736,1
0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.0,0.0,0.1,0.15,0.05,0.1,0.24083333333331977,0.4477777777777525,0.0,0.8304166666666236,0.2419444444444308,0.793888888888844,0.0,0.9086111111110676,1
1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.8477777777777312,0.6013888888888549,0.1404166666666588,0.0,0.8477777777777312,0.6013888888888549,0.22222222222220972,3
0.0,1.0,0.0,0.0,0.1,0.05,0.1,0.3,0.2376388888888755,0.0,0.08874999999999501,0.29555555555553886,0.36805555555553476,0.0,0.12861111111110393,0.891944444444394,3
0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.05,0.004722222222221953,0.0,0.0,0.1169444444444378,0.014166666666665861,0.0,0.0,0.1169444444444378,0
0.0,0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.0,1.0,0.4090277777777546,0.0,0.0,1.0,0.8180555555555092,0.0,2
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.25,0.4741666666666398,0.0,0.1059722222222162,0.5582222222221922,0.4752777777777509,0.0,0.2119444444444324,1.0,3
0.0,0.0,0.0,1.0,0.1,0.25,0.25,0.0,0.5543055555555242,0.49249999999997207,0.2633333333333184,0.0,0.6847222222221834,1.0,0.44527777777775257,0.0,1
1.0,0.0,0.0,0.0,0.0,0.1,0.05,0.2,0.0,0.017361111111110123,0.0,0.17451388888887898,0.0,0.034722222222220246,0.0,0.35027777777775787,3
0.0,0.0,1.0,0.0,0.05,0.15,0.05,0.05,0.07583333333332902,0.47490740740738097,0.0,0.013888888888888099,0.07583333333332902,1.0,0.0,0.013888888888888099,1
0.0,0.0,0.0,1.0,0.15,0.0,0.25,0.0,0.6527777777777408,0.0,0.4793333333333061,0.0,0.8919444444443939,0.0,1.0,0.0,2
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.45,0.3091666666666491,0.0,0.1220833333333264,0.19645061728393945,0.3091666666666491,0.0,0.23194444444443127,0.5161111111110818,3
0.0,1.0,0.0,0.0,0.15,0.1,0.3,0.0,0.5977777777777439,0.0,0.4555555555555297,0.0,0.9680555555555006,0.0,0.7286111111110698,0.0,2
0.0,0.0,0.0,1.0,0.0,0.3,0.1,0.05,0.0,0.3841203703703488,0.1652777777777684,0.0,0.0,1.0,0.19861111111109983,0.0,1
0.0,0.0,1.0,0.0,0.25,0.05,0.05,0.05,0.5836666666666336,0.11861111111110437,0.0,0.17138888888887915,1.0,0.11861111111110437,0.0,0.17138888888887915,0
0.0,0.0,1.0,0.0,0.25,0.1,0.1,0.0,0.6163333333332983,0.27652777777776205,0.0,0.0,1.0,0.3030555555555383,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.3597222222222018,0.13652777777777,0.0,0.0,0.5152777777777485,0.27305555555554,2
0.0,0.0,0.0,1.0,0.15,0.1,0.15,0.0,0.3077777777777994,0.17805555555558783,0.3591666666666745,0.0,0.7258333333333344,0.21583333333336346,0.6486111111111167,0.0,0
1.0,0.0,0.0,0.0,0.1,0.1,0.15,0.05,0.0,0.27111111111123354,0.1098148148148996,0.4547222222223525,0.0,0.40194444444457766,0.19222222222236737,0.4547222222223525,2
0.0,0.0,1.0,0.0,0.15,0.0,0.05,0.15,0.9977777777777493,0.0,0.0,0.21796296296304452,1.0,0.0,0.0,0.5063888888890162,0
1.0,0.0,0.0,0.0,0.0,0.25,0.35,0.0,0.0,0.30888888888902327,0.29607142857151436,0.0,0.0,0.6197222222224141,0.6441666666666971,0.0,2
1.0,0.0,0.0,0.0,0.05,0.2,0.25,0.1,0.0,0.3254166666668709,0.4078888888890467,0.0,0.0,0.549166666666962,0.9819444444447153,0.0,2
0.0,0.0,1.0,0.0,0.15,0.2,0.05,0.05,0.1532407407408627,0.321944444444654,0.0,0.7380555555559113,0.2811111111113348,0.6852777777781365,0.0,0.7380555555559113,1
1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.2,0.0,0.0,0.24611111111130696,0.38229166666690195,0.0,0.0,0.24611111111130696,0.789722222222575,3
0.0,0.0,1.0,0.0,0.05,0.35,0.0,0.1,0.08972222222229362,0.4691269841272779,0.0,0.0956944444445206,0.08972222222229362,0.9530555555560127,0.0,0.1913888888890412,1
0.0,0.0,1.0,0.0,0.15,0.2,0.1,0.3,0.14212962962974274,0.6087500000004298,0.0,0.3959722222224914,0.2586111111113169,0.8325000000005208,0.0,0.9055555555560005,3
0.0,1.0,0.0,0.0,0.25,0.0,0.3,0.1,0.2678333333335465,0.0,0.485000000000247,0.502361111111395,0.5477777777782137,0.0,1.0,1.0,2
0.0,0.0,0.0,1.0,0.0,0.05,0.1,0.05,0.0,0.24638888888908497,0.2868055555557838,0.0,0.0,0.24638888888908497,0.5127777777781859,0.0,2
0.0,0.0,1.0,0.0,0.05,0.1,0.05,0.05,0.10833333333341955,0.3066666666669107,0.0,0.20722222222238712,0.10833333333341955,0.47972222222260397,0.0,0.20722222222238712,1
0.0,0.0,0.0,1.0,0.25,0.3,0.15,0.0,0.33616666666693423,0.6607870370375264,0.16287037037049998,0.0,0.5752777777782356,1.0,0.2980555555557928,0.0,1
0.0,1.0,0.0,0.0,0.05,0.05,0.3,0.2,0.5230555555559718,0.0,0.14662037037048706,0.3297916666669291,0.5230555555559718,0.0,0.5961111111115855,0.6247222222227193,2
0.0,0.0,1.0,0.0,0.35,0.05,0.1,0.15,0.44388888888924216,0.00972222222222996,0.0,0.5700925925929691,0.8644444444451324,0.00972222222222996,0.0,1.0,0
0.0,1.0,0.0,0.0,0.1,0.3,0.1,0.05,0.16250000000012932,0.5462500000004218,0.10680555555564056,0.4238888888892262,0.32500000000025864,1.0,0.18222222222236722,0.4238888888892262,1
0.0,1.0,0.0,0.0,0.6,0.05,0.25,0.05,0.5860879629634294,0.0,0.29744444444468116,0.022777777777795903,0.954166666667426,0.0,0.6147222222227114,0.022777777777795903,0
0.0,0.0,1.0,0.0,0.15,0.1,0.0,0.25,0.31259259259284133,0.17180555555569227,0.0,0.5160555555559662,0.8397222222228905,0.239444444444635,0.0,0.941388888889638,3
1.0,0.0,0.0,0.0,0.05,0.25,0.1,0.2,0.0,0.13361111111121743,0.20569444444460813,0.6870833333338222,0.0,0.34305555555582856,0.20833333333349913,1.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.15,0.1,0.36666666666695846,0.0,0.3626851851854738,0.39527777777809237,0.6916666666672171,0.0,0.5488888888893257,0.7905555555561847,0
0.0,0.0,0.0,1.0,0.15,0.4,0.05,0.0,0.5730555555560116,0.29506944444467925,0.06861111111116572,0.0,1.0,0.5227777777781938,0.06861111111116572,0.0,1
0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.6,0.13277777777788344,0.0,0.48902777777816697,0.6353472222227086,0.13277777777788344,0.0,0.49166666666705794,1.0,3
1.0,0.0,0.0,0.0,0.05,0.2,0.35,0.15,0.0,0.1620833333334623,0.5592063492067942,0.2818518518520762,0.0,0.42055555555589025,1.0,0.4894444444448339,2
1.0,0.0,0.0,0.0,0.0,0.05,0.2,0.2,0.0,0.0,0.4845138888892745,0.36881944444473796,0.0,0.0,0.8322222222228846,1.0,2
0.0,1.0,0.0,0.0,0.15,0.05,0.2,0.1,0.9397222222229701,0.0,0.1627777777779073,0.12930555555565845,1.0,0.0,0.43527777777812415,0.2586111111113169,2
0.0,0.0,1.0,0.0,0.15,0.3,0.0,0.3,0.09666666666674359,0.3833333333336384,0.0,0.33064814814841126,0.22833333333351505,0.7538888888894888,0.0,0.8227777777784325,1
0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.25,0.10055555555563558,0.1911111111112632,0.0,0.5273888888893086,0.10055555555563558,0.1911111111112632,0.0,1.0,3
0.0,0.0,0.0,1.0,0.05,0.05,0.5,0.0,0.5994444444449211,0.3861111111114179,0.7027222222227812,0.0,0.5994444444449211,0.3861111111114179,1.0,0.0,2
0.0,0.0,1.0,0.0,0.25,0.25,0.05,0.2,0.8136111111114688,0.06622222222217791,0.0,0.3326388888887854,1.0,0.28027777777760243,0.0,0.625277777777877,0
0.0,0.0,0.0,1.0,0.15,0.4,0.05,0.05,0.1652777777777034,0.4973611111112391,0.1855555555553868,0.0,0.3838888888887676,0.9355555555560466,0.1855555555553868,0.0,1
0.0,1.0,0.0,0.0,0.2,0.0,0.05,0.55,0.2847916666665595,0.0,0.0,0.7067424242425491,0.5616666666666016,0.0,0.0,1.0,3
0.0,0.0,1.0,0.0,0.2,0.1,0.0,0.1,0.2580555555555763,0.5419444444442806,0.0,0.05666666666661513,1.0,0.8027777777777056,0.0,0.11333333333323026,0
1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.25,0.0,0.28314814814790384,0.10138888888879667,0.4927777777774889,0.0,0.5636111111106781,0.20277777777759334,0.9086111111109526,1
0.0,1.0,0.0,0.0,0.5,0.0,0.15,0.05,0.742638888888785,0.0,0.24453703703681465,0.414722222221845,1.0,0.0,0.6022222222216745,0.414722222221845,0
1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.8086111111107047,0.0,0.20368055555537032,0.0,1.0,0.0,0.3799999999996544,3
0.0,0.0,0.0,1.0,0.5,0.15,0.15,0.0,0.4361944444442107,0.04138888888885125,0.12249999999988859,0.0,1.0,0.12416666666655374,0.25472222222199054,0.0,0
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07527777777778152,0.0,0.0,0.0,0.07527777777778152,3
1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.05583333333333608,0.0,0.09708333333333702,0.0,0.07472222222222591,0.0,0.11888888888889478,1
0.0,0.0,0.0,1.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.14638888888889529,0.0,0.141944444444451,0.0,0.16583333333333983,0.0,0.141944444444451,1
0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.0,0.11666666666666543,0.024722222222220817,0.024444444444443054,0.0,0.11666666666666543,0.024722222222220817,0.024444444444443054,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.1,0.0766666666666623,0.0,0.0,0.2002777777777737,0.1533333333333246,0.0,0.0,0.35861111111110533,0
0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.24069444444443538,0.0,0.0,0.0,0.3522222222222149,3
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.0,0.17638888888887885,0.0,0.006944444444444049,0.0,0.23694444444443097,0.0,0.006944444444444049,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.20805555555554378,0.10736111111110504,0.0,0.0,0.20805555555554378,0.20777777777776602,0.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0701388888888849,0.24993055555554503,0.0,0.0,0.1402777777777698,0.5752777777777598,3
0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.0,0.08472222222221741,0.23944444444443086,0.11569444444443787,0.0,0.13472222222221455,0.2577777777777632,0.1577777777777688,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.12013888888888209,0.12999999999999262,0.0,0.0,0.24027777777776418,0.12999999999999262,1
0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.0,0.2747222222222066,0.0,0.11888888888888213,0.0,0.42472222222219813,0.0,0.11888888888888213,1
0.0,0.0,0.0,1.0,0.25,0.05,0.15,0.0,0.22127777777776522,0.09027777777777264,0.22388888888887618,0.0,0.4522222222221966,0.09027777777777264,0.4069444444444213,0.0,0
1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.27208333333331786,0.3095833333333157,0.02527777777777634,0.0,0.4744444444444175,0.4074999999999769,0.04194444444444206,1
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.204629629629618,0.14993055555554705,0.0,0.0,0.4569444444444185,0.34666666666664697,3
0.0,1.0,0.0,0.0,0.15,0.05,0.1,0.35,0.1124999999999936,0.0,0.0,0.32912698412696756,0.21805555555554315,0.0,0.0,0.8077777777777465,3
0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.48322222222219485,0.23114583333332023,0.0,0.0,0.6741666666666286,0.5136111111110819,3
1.0,0.0,0.0,0.0,0.1,0.25,0.15,0.0,0.0,0.3178333333333153,0.5072222222221936,0.0,0.0,0.7158333333332929,0.6902777777777387,0.0,1
0.0,0.0,0.0,1.0,0.0,0.3,0.15,0.0,0.0,0.327592592592574,0.4791666666666396,0.0,0.0,0.6661111111110732,0.740277777777736,0.0,1
0.0,0.0,0.0,1.0,0.2,0.25,0.1,0.0,0.3851388888888671,0.12405555555554851,0.26555555555554045,0.0,0.5449999999999692,0.2977777777777609,0.28222222222220616,0.0,1
0.0,1.0,0.0,0.0,0.2,0.25,0.25,0.0,0.16347222222221294,0.19672222222221106,0.5257222222221923,0.0,0.2586111111110964,0.3811111111110895,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.7958333333332882,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,0.0,1.0,0.15,0.15,0.45,0.05,0.031666666666664865,0.1556481481481393,0.5060802469135516,0.0,0.0949999999999946,0.226388888888876,1.0,0.0,2
0.0,1.0,0.0,0.0,0.25,0.0,0.1,0.05,0.5379444444444139,0.0,0.5488888888888577,0.0,0.8283333333332864,0.0,0.5655555555555234,0.0,0
0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.1,0.04611111111110849,0.048055555555552826,0.0,0.10277777777777193,0.04611111111110849,0.09611111111110565,0.0,0.20555555555554386,1
0.0,1.0,0.0,0.0,0.2,0.1,0.3,0.0,0.44680555555553014,0.0,0.6737499999999618,0.0,0.5419444444444136,0.0,1.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.11888888888888213,0.8322222222221749,0.2633333333333184,0.0,0.185555555555545,0.8488888888888406,0.2633333333333184,1
0.0,0.0,1.0,0.0,0.25,0.2,0.0,0.1,0.27177777777776235,0.40423611111108815,0.0,0.1988888888888776,0.47833333333330613,0.6097222222221875,0.0,0.32194444444442616,0
0.0,1.0,0.0,0.0,0.2,0.0,0.05,0.1,0.09006944444443933,0.0,0.0,0.29624999999998314,0.26277777777776284,0.0,0.0,0.42222222222219824,0
0.0,1.0,0.0,0.0,0.05,0.05,0.15,0.05,0.011666666666675951,0.0,0.715370370370358,0.4800000000000009,0.011666666666675951,0.0,1.0,0.4800000000000009,2
0.0,0.0,1.0,0.0,0.35,0.2,0.0,0.1,0.45880952380952283,0.23902777777778159,0.0,0.15055555555557518,0.8586111111110905,0.28583333333334526,0.0,0.23111111111112617,0
1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6727777777778672,0.0,0.28423611111119557,0.0,0.8930555555556324,0.0,0.6052777777778711,1
1.0,0.0,0.0,0.0,0.05,0.05,0.45,0.1,0.0,0.015555555555567934,0.6475925925926728,0.5629166666667765,0.0,0.015555555555567934,1.0,0.6888888888889916,2
0.0,0.0,1.0,0.0,0.45,0.05,0.0,0.1,0.321358024691451,0.17416666666680528,0.0,0.3951388888890128,0.753333333333454,0.17416666666680528,0.0,0.7466666666668798,0
0.0,1.0,0.0,0.0,0.0,0.05,0.25,0.35,0.0,0.0,0.5516666666667567,0.3597222222224275,0.0,0.0,1.0,0.8719444444447499,3
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.2,0.0,0.5714444444447502,0.0,0.37805555555580633,0.0,0.7191666666670234,0.0,0.6644444444448043,1
0.0,0.0,1.0,0.0,0.05,0.4,0.05,0.1,0.2911111111113428,0.5670138888891171,0.0,0.9462500000004149,0.2911111111113428,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.25,0.0,0.15077777777789778,0.0,0.42561111111137356,0.0,0.5575000000004436,0.0,1.0,1
0.0,0.0,0.0,1.0,0.05,0.05,0.25,0.0,0.12333333333343148,0.20777777777794312,0.8850000000003553,0.0,0.12333333333343148,0.20777777777794312,1.0,0.0,2
0.0,1.0,0.0,0.0,0.1,0.0,0.15,0.25,0.07916666666672967,0.0,0.05055555555559579,0.5483333333337297,0.15833333333345934,0.0,0.0952777777778536,0.981111111111723,3
0.0,1.0,0.0,0.0,0.2,0.05,0.1,0.1,0.1918750000001527,0.0,0.2611111111113189,1.0,0.6577777777783013,0.0,0.3533333333336145,1.0,0
0.0,1.0,0.0,0.0,0.2,0.1,0.05,0.5,0.13458333333344044,0.0,0.03416666666669386,0.7051111111116141,0.3163888888891407,0.0,0.03416666666669386,1.0,3
0.0,0.0,0.0,1.0,0.1,0.3,0.15,0.0,0.2833333333335588,0.3385185185187879,0.3338888888891546,0.0,0.44166666666701815,0.8152777777784266,0.37861111111141244,0.0,1
0.0,0.0,1.0,0.0,0.2,0.05,0.0,0.1,0.1440972222223369,0.5411111111115418,0.0,0.0,0.4566666666670301,0.5411111111115418,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.25,0.15,0.0,0.19000000000015121,0.21511111111128228,1.0,0.0,0.19000000000015121,0.6200000000004934,1.0,2
1.0,0.0,0.0,0.0,0.15,0.3,0.05,0.1,0.0,0.22078703703721275,0.12972222222232546,0.20402777777794015,0.0,0.8077777777784206,0.12972222222232546,0.22222222222239907,1
0.0,1.0,0.0,0.0,0.3,0.0,0.2,0.05,0.4855092592596456,0.0,0.4950694444448384,0.0,0.9300000000007401,0.0,0.6952777777783311,0.0,0
0.0,0.0,0.0,1.0,0.45,0.1,0.1,0.0,0.36478395061757424,0.3220833333335896,0.2998611111113497,0.0,0.7330555555561389,0.34861111111138854,0.45083333333369213,0.0,0
0.0,0.0,1.0,0.0,0.2,0.15,0.0,0.15,0.010208333333341457,0.1655555555556873,0.0,1.0,0.03611111111113985,0.47333333333371,0.0,1.0,0
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.2,0.26546296296317423,0.0,0.4463888888892441,0.2603472222224294,0.3113888888891367,0.0,0.4463888888892441,0.5388888888893177,3
1.0,0.0,0.0,0.0,0.0,0.55,0.0,0.25,0.0,0.406742424242748,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.15,0.15,0.25,0.1,0.06462962962968107,0.0,0.692777777778329,0.28347222222244783,0.1194444444445395,0.0,1.0,0.3352777777780446,2
1.0,0.0,0.0,0.0,0.05,0.2,0.1,0.15,0.0,0.3840277777780834,0.6831944444449881,0.12472222222232147,0.0,0.7319444444450269,0.8341666666673305,0.20222222222238315,1
0.0,0.0,0.0,1.0,0.15,0.05,0.1,0.1,0.5321296296300531,0.0,0.3565277777780615,0.0,0.5780555555560156,0.0,0.713055555556123,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.3,0.13250000000010545,0.0,0.949861111111867,0.2242129629631414,0.2650000000002109,0.0,1.0,0.46888888888926206,3
0.0,0.0,1.0,0.0,0.15,0.4,0.0,0.1,0.3613888888891765,0.39767361111142757,0.0,0.6001388888893665,0.41805555555588825,0.9150000000007281,0.0,0.6519444444449632,1
0.0,1.0,0.0,0.0,0.05,0.05,0.45,0.35,0.0,0.0,0.6030864197535091,1.0,0.0,0.0,1.0,1.0,2
