phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,downstream_right,downstream_down,downstream_left,downstream_up,action
1.0,0.0,0.0,0.0,0.05,0.3,0.3,0.1,0.0,0.40199074074071794,0.5464351851851542,0.15013888888888036,0.0,0.5074999999999713,0.8488888888888407,0.2966666666666498,0.0,0.0,0.23333333333333334,0.3,2
0.0,0.0,0.0,1.0,0.35,0.0,0.05,0.05,0.5009126984126699,0.0,0.4149999999999764,0.0,0.737777777777736,0.0,0.4149999999999764,0.0,0.0,0.5333333333333333,0.26666666666666666,0.0,0
0.0,0.0,0.0,1.0,0.1,0.1,0.3,0.0,0.1790277777777676,0.0197222222222211,0.5306944444444144,0.0,0.24527777777776383,0.0394444444444422,0.9322222222221693,0.0,0.4,0.0,0.0,0.4,2
0.0,0.0,1.0,0.0,0.05,0.15,0.05,0.35,0.0,0.3651851851851644,0.0,0.4424999999999749,0.0,0.5844444444444112,0.0,0.7536111111110684,0.13333333333333333,0.43333333333333335,0.0,0.0,3
0.0,0.0,1.0,0.0,0.1,0.45,0.0,0.2,0.12611111111110393,0.5602777777777459,0.0,0.2954861111110943,0.25222222222220786,0.8574999999999514,0.0,0.6466666666666299,0.0,0.0,0.3333333333333333,0.13333333333333333,1
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.7649999999999565,0.18166666666665635,0.0,0.0,0.7649999999999565,0.31333333333331553,0.0,0.5666666666666667,0.2,0.0,2
0.0,0.0,0.0,1.0,0.05,0.2,0.05,0.1,0.3391666666667182,0.5979166666667035,0.28333333333338806,0.0,0.3391666666667182,0.9344444444444622,0.28333333333338806,0.0,0.13333333333333333,0.36666666666666664,0.0,0.0,1
0.0,0.0,1.0,0.0,0.2,0.25,0.0,0.15,0.4092361111112013,0.193666666666722,0.0,0.16907407407414007,0.6619444444445203,0.4561111111111986,0.0,0.32666666666676153,0.36666666666666664,0.0,0.0,0.4,0
0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.2,0.051388888888929785,0.0,0.0,0.323750000000088,0.051388888888929785,0.0,0.0,0.5633333333334432,0.0,0.36666666666666664,0.43333333333333335,0.0,3
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.45,0.37675925925942155,0.0,0.12777777777787946,0.39410493827173976,0.6522222222223981,0.0,0.12777777777787946,1.0,0.0,0.0,0.4,0.2,3
0.0,1.0,0.0,0.0,0.1,0.0,0.25,0.15,0.41027777777799507,0.0,0.4039444444445871,0.17064814814828394,0.6558333333336369,0.0,1.0,0.2836111111113368,0.16666666666666666,0.5666666666666667,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.6,0.05,0.25,0.0,0.489930555555758,0.11416666666675752,0.29211111111130245,0.0,1.0,0.11416666666675752,0.6100000000003204,0.26666666666666666,0.0,0.0,0.3333333333333333,1
0.0,0.0,0.0,1.0,0.1,0.05,0.05,0.35,0.17958333333347626,0.10138888888896957,0.030555555555579872,0.2230158730160188,0.3513888888891685,0.10138888888896957,0.030555555555579872,0.48888888888914506,0.0,0.3333333333333333,0.3333333333333333,0.0,3
0.0,0.0,0.0,1.0,0.5,0.1,0.05,0.05,0.5488611111114124,0.0968055555556326,0.5277777777781978,0.0,1.0,0.12555555555565548,0.5277777777781978,0.0,0.0,0.0,0.26666666666666666,0.23333333333333334,0
0.0,0.0,0.0,1.0,0.2,0.1,0.05,0.1,0.22597222222240204,0.19652777777793418,0.2638888888890989,0.0,0.5847222222226875,0.3347222222224886,0.2638888888890989,0.0,0.0,0.5,0.26666666666666666,0.0,0
0.0,0.0,1.0,0.0,0.1,0.05,0.05,0.2,0.7269444444449138,0.0,0.0,0.36166666666695446,0.9725000000005556,0.0,0.0,0.6002777777782555,0.3,0.26666666666666666,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.2606250000002074,0.7501666666672225,0.0,0.0,0.5808333333337956,1.0,0.2,0.0,0.0,0.3,3
1.0,0.0,0.0,0.0,0.0,0.1,0.05,0.2,0.0,0.1208333333334295,0.1908333333334852,0.6450000000005133,0.0,0.241666666666859,0.1908333333334852,0.8836111111118143,0.36666666666666664,0.16666666666666666,0.0,0.0,3
1.0,0.0,0.0,0.0,0.1,0.2,0.05,0.2,0.2823611111113358,0.27743055555577634,0.5638888888893376,0.14472222222233738,0.5647222222226717,0.6347222222227273,0.5638888888893376,0.29555555555579077,0.0,0.23333333333333334,0.23333333333333334,0.0,1
1.0,0.0,0.0,0.0,0.05,0.1,0.15,0.2,0.0,0.5634722222226707,0.3462962962965719,0.1676388888890223,0.0,0.5922222222226935,0.9944444444452358,0.38944444444475435,0.0,0.0,0.2,0.3,2
0.0,0.0,0.0,1.0,0.15,0.05,0.2,0.0,0.00546296296296731,0.10972222222230954,0.5852083333337991,0.0,0.016388888888901932,0.10972222222230954,0.9308333333340741,0.0,0.36666666666666664,0.0,0.0,0.3,2
0.0,1.0,0.0,0.0,0.25,0.05,0.05,0.2,0.25655555555575976,0.0,0.8305555555562165,0.38881944444475386,0.8050000000006406,0.0,0.8305555555562165,0.5622222222226696,0.0,0.36666666666666664,0.3,0.0,2
0.0,0.0,1.0,0.0,0.05,0.3,0.0,0.2,0.18000000000014324,0.644953703704217,0.0,0.42333333333367024,0.18000000000014324,0.931666666667408,0.0,0.6561111111116332,0.0,0.0,0.4,0.36666666666666664,1
0.0,0.0,0.0,1.0,0.1,0.1,0.2,0.05,0.022222222222239907,0.5094444444448498,0.3167361111113632,0.0,0.044444444444479814,0.6583333333338572,0.6075000000004834,0.0,0.4,0.43333333333333335,0.0,0.0,1
0.0,0.0,1.0,0.0,0.25,0.05,0.05,0.35,0.5197777777781915,0.2572222222224269,0.0,0.3928174603177729,1.0,0.2572222222224269,0.0,0.8288888888895485,0.0,0.23333333333333334,0.3333333333333333,0.0,3
0.0,0.0,1.0,0.0,0.3,0.1,0.05,0.05,0.19509259259274786,0.2551388888890919,0.0,0.09138888888896161,0.3330555555558206,0.4263888888892282,0.0,0.09138888888896161,0.23333333333333334,0.0,0.0,0.3333333333333333,0
0.0,1.0,0.0,0.0,0.2,0.0,0.3,0.1,0.14069444444455642,0.0,0.5749537037041612,0.05958333333338075,0.29444444444467877,0.0,1.0,0.1191666666667615,0.3333333333333333,0.3,0.0,0.0,2
0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.25,0.35638888888917253,0.0,0.0,0.6186666666671591,0.5300000000004218,0.0,0.0,1.0,0.0,0.0,0.26666666666666666,0.43333333333333335,3
1.0,0.0,0.0,0.0,0.05,0.25,0.1,0.1,0.0,0.5782222222226824,0.09861111111118959,0.19569444444460019,0.0,0.96611111111188,0.14138888888900142,0.39138888888920037,0.26666666666666666,0.0,0.0,0.3333333333333333,1
0.0,0.0,0.0,1.0,0.4,0.15,0.25,0.1,0.5546875000004415,0.29361111111134475,0.13400000000010662,1.0,1.0,0.6072222222227055,0.34972222222250055,1.0,0.0,0.3,0.3333333333333333,0.0,0
0.0,0.0,1.0,0.0,0.3,0.05,0.0,0.2,0.35740740740769184,0.12555555555565548,0.0,0.24194444444463697,0.6444444444449573,0.12555555555565548,0.0,0.46916666666704004,0.4666666666666667,0.23333333333333334,0.0,0.0,0
0.0,0.0,0.0,1.0,0.55,0.1,0.0,0.0,0.41325757575790456,0.04319444444447882,0.0,0.0,0.8633333333340204,0.08638888888895764,0.0,0.0,0.0,0.0,0.3,0.5,0
0.0,1.0,0.0,0.0,0.15,0.0,0.2,0.15,0.08666666666670705,0.0,0.25159722222235814,0.3949074074076359,0.2600000000001212,0.0,0.47472222222251426,0.7247222222227132,0.26666666666666666,0.0,0.0,0.3,3
1.0,0.0,0.0,0.0,0.25,0.2,0.3,0.4,0.38416666666697097,0.5534722222224064,0.42805555555568264,0.693958333333685,0.6758333333338712,1.0,0.7497222222225626,1.0,0.0,0.2,0.3,0.0,3
1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.35,0.0,0.4422222222222326,0.07888888888881714,0.3467063492063821,0.0,0.4422222222222326,0.07888888888881714,0.7858333333336172,0.7666666666666667,0.23333333333333334,0.0,0.0,3
0.0,0.0,0.0,1.0,0.2,0.05,0.3,0.05,0.27027777777762135,0.0,0.3470370370369646,0.0,0.5433333333331968,0.0,0.7580555555555899,0.0,0.3,0.0,0.0,0.23333333333333334,2
1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.05,0.0,0.2502777777776017,0.056111111111060076,0.10083333333324163,0.0,0.51972222222201,0.11222222222212015,0.10083333333324163,0.0,0.0,0.4,0.5666666666666667,1
0.0,0.0,0.0,1.0,0.35,0.25,0.35,0.05,0.563730158730113,0.8246666666664667,0.7145238095236022,0.0,1.0,1.0,1.0,0.0,0.0,0.2,0.23333333333333334,0.0,2
0.0,0.0,0.0,1.0,0.1,0.15,0.1,0.1,0.29333333333306655,0.3352777777776104,0.24777777777755242,0.0,0.2972222222219519,0.8588888888885203,0.49555555555510483,0.0,0.6666666666666666,0.3,0.0,0.0,1
0.0,0.0,1.0,0.0,0.2,0.1,0.0,0.15,0.5958333333328808,0.11041666666656624,0.0,0.11944444444433581,0.876666666666227,0.2208333333331325,0.0,0.28583333333307337,0.23333333333333334,0.0,0.0,0.3333333333333333,0
0.0,1.0,0.0,0.0,0.05,0.1,0.15,0.1,0.1083333333332348,0.0,0.23037037037016087,0.29999999999972715,0.1083333333332348,0.0,0.4455555555551503,0.4341666666662718,0.0,0.0,0.3,0.5,2
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.041944444444445415,0.0,0.0,0.0,0.07527777777777929,0.16666666666666666,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0
1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.0,0.08250000000000238,0.007500000000000373,0.05861111111111357,0.0,0.08250000000000238,0.015000000000000745,0.05861111111111357,0.0,0.0,0.1,0.0,1
1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.04138888888889092,0.0,0.0,0.0,0.04138888888889092,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.12472222222221951,0.0,0.1252777777777829,0.0,0.12472222222221951,0.0,0.15861111111111678,0.06666666666666667,0.13333333333333333,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.04027777777777549,0.06888888888888497,0.0,0.0,0.04027777777777549,0.06888888888888497,0.0,0.2,0.1,0.0,3
0.0,0.0,0.0,1.0,0.05,0.0,0.1,0.1,0.0,0.0,0.09027777777777389,0.0,0.0,0.0,0.12361111111110658,0.0,0.2,0.0,0.0,0.1,2
0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.1,0.15388888888888408,0.0,0.18166666666666323,0.1586111111111094,0.15388888888888408,0.0,0.21499999999999822,0.258611111111111,0.0,0.0,0.16666666666666666,0.1,3
0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.1,0.006666666666666288,0.143611111111103,0.24027777777776418,0.241944444444438,0.006666666666666288,0.143611111111103,0.24027777777776418,0.3419444444444396,0.0,0.23333333333333334,0.06666666666666667,0.0,3
0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.0,0.35805555555553964,0.0,0.0,0.0,0.35805555555553964,0.0,0.0,0.16666666666666666,0.23333333333333334,0.0,0.0,1
0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.3,0.23249999999998686,0.0,0.0,0.08032407407406954,0.23249999999998686,0.0,0.0,0.21694444444443217,0.23333333333333334,0.0,0.0,0.1,3
0.0,0.0,0.0,1.0,0.1,0.05,0.2,0.0,0.2370833333333219,0.20194444444443302,0.24013888888887874,0.0,0.37055555555553854,0.20194444444443302,0.43166666666665265,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,2
0.0,0.0,0.0,1.0,0.05,0.1,0.05,0.0,0.13999999999999205,0.14249999999999194,0.3736111111110899,0.0,0.13999999999999205,0.2769444444444288,0.3736111111110899,0.0,0.0,0.1,0.1,0.0,2
0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.4,0.0,0.0,0.12361111111110408,0.15465277777776898,0.0,0.0,0.12361111111110408,0.30333333333331614,0.2,0.3,0.0,0.0,3
0.0,0.0,1.0,0.0,0.15,0.15,0.0,0.0,0.3648148148147954,0.16240740740739817,0.0,0.0,0.63722222222219,0.46861111111108456,0.0,0.0,0.0,0.0,0.4,0.23333333333333334,0
0.0,0.0,0.0,1.0,0.2,0.15,0.25,0.0,0.25388888888887445,0.224259259259248,0.33772222222220577,0.0,0.5324999999999698,0.5491666666666399,0.5733333333333113,0.0,0.26666666666666666,0.0,0.0,0.23333333333333334,1
0.0,0.0,1.0,0.0,0.05,0.15,0.0,0.15,0.35666666666664637,0.2810185185185025,0.0,0.09888888888888327,0.35666666666664637,0.49361111111108313,0.0,0.13361111111110352,0.0,0.3,0.2,0.0,1
1.0,0.0,0.0,0.0,0.0,0.45,0.05,0.1,0.0,0.3346296296296107,0.0,0.08972222222221718,0.0,0.7352777777777362,0.0,0.17944444444443436,0.0,0.0,0.4,0.2,1
0.0,0.0,0.0,1.0,0.1,0.15,0.15,0.0,0.04055555555555325,0.08018518518518067,0.37055555555553465,0.0,0.07972222222221768,0.240555555555542,0.6194444444444095,0.0,0.2,0.4,0.0,0.0,2
0.0,1.0,0.0,0.0,0.2,0.0,0.35,0.05,0.5038888888888604,0.0,0.44896825396823054,0.07111111111110707,0.7824999999999558,0.0,0.8233333333332972,0.07111111111110707,0.4,0.0,0.0,0.26666666666666666,2
0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.32361111111109275,0.0,0.0,0.2739583333333178,0.6066666666666323,0.0,0.0,0.3836111111110894,0.0,0.4,0.3,0.0,0
1.0,0.0,0.0,0.0,0.05,0.05,0.05,0.25,0.0,0.08833333333332831,0.011666666666666003,0.45505555555552973,0.0,0.08833333333332831,0.011666666666666003,0.6336111111110753,0.0,0.2,0.26666666666666666,0.0,3
0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.19833333333332206,0.2566666666666521,0.0,0.0,0.3630555555555349,0.5238888888888592,0.0,0.0,0.3,0.26666666666666666,0.0,0.0,0
0.0,0.0,1.0,0.0,0.25,0.1,0.05,0.1,0.723388888888848,0.042638888888886464,0.0,0.29319444444442777,1.0,0.08527777777777293,0.0,0.4211111111110872,0.2,0.0,0.0,0.3,0
0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.23347222222220895,0.3001388888888718,0.0,0.0,0.3013888888888718,0.562777777777746,0.0,0.0,0.36666666666666664,0.26666666666666666,3
1.0,0.0,0.0,0.0,0.0,0.35,0.05,0.05,0.0,0.32591269841267995,0.12777777777777052,0.06444444444444078,0.0,0.7905555555555107,0.12777777777777052,0.06444444444444078,0.4666666666666667,0.3,0.0,0.0,1
0.0,0.0,0.0,1.0,0.35,0.2,0.1,0.0,0.21861111111109868,0.228749999999987,0.16999999999999033,0.0,0.47083333333330657,0.404999999999977,0.32833333333331466,0.0,0.0,0.3,0.3,0.0,0
0.0,0.0,0.0,1.0,0.35,0.05,0.15,0.0,0.5965476190475852,0.021944444444443198,0.3445370370370175,0.0,1.0,0.021944444444443198,0.584722222222189,0.0,0.0,0.0,0.26666666666666666,0.43333333333333335,0
1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.15,0.0,0.41874999999997625,0.14597222222221393,0.48870370370367594,0.0,0.8738888888888393,0.23222222222220903,0.7711111111110672,0.36666666666666664,0.0,0.0,0.16666666666666666,1
0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.0,0.2901388888888724,0.2805555555555396,0.0,0.0,0.4611111111110849,0.3977777777777552,0.3333333333333333,0.23333333333333334,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.25,0.1,0.15,0.0,0.47277777777775093,0.5033333333333048,0.09620370370369824,0.0,0.7383333333332913,0.6616666666666291,0.1644444444444351,0.0,0.23333333333333334,0.23333333333333334,0.0,1
1.0,0.0,0.0,0.0,0.05,0.1,0.15,0.15,0.0,0.354305555555592,0.7330555555555704,0.04055555555557875,0.0,0.42194444444447704,0.9847222222222228,0.09833333333338436,0.0,0.0,0.23333333333333334,0.23333333333333334,2
0.0,0.0,0.0,1.0,0.05,0.1,0.2,0.0,0.13722222222232788,0.06847222222227506,0.28784722222228487,0.0,0.13722222222232788,0.13694444444455012,0.6944444444445185,0.0,0.26666666666666666,0.23333333333333334,0.0,0.0,2
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.2,0.279722222222334,0.0,0.5793055555556503,0.7453472222223074,0.279722222222334,0.0,0.6655555555556454,1.0,0.5,0.0,0.0,0.23333333333333334,3
0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.15,0.0,0.0,0.4688194444445744,0.4042592592594492,0.0,0.0,0.9783333333334906,0.4811111111112967,0.0,0.5,0.13333333333333333,0.0,2
0.0,0.0,1.0,0.0,0.15,0.65,0.0,0.2,0.11388888888897952,0.45170940170954643,0.0,0.24770833333352366,0.23000000000018303,1.0,0.0,0.3983333333336231,0.0,0.0,0.36666666666666664,0.16666666666666666,1
0.0,0.0,1.0,0.0,0.15,0.1,0.0,0.2,0.15231481481493483,0.31027777777802307,0.0,0.8871527777779759,0.4205555555558867,0.42027777777810893,0.0,1.0,0.16666666666666666,0.4,0.0,0.0,3
0.0,0.0,0.0,1.0,0.05,0.3,0.4,0.0,0.6130555555559326,0.045879629629666144,0.6369791666668688,0.0,0.6130555555559326,0.1469444444445614,1.0,0.0,0.5333333333333333,0.0,0.0,0.4,2
0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.15,0.0,0.2780555555557768,0.0,0.7042592592596879,0.0,0.29777777777801473,0.0,0.7811111111115354,0.0,0.3,0.4,0.0,3
0.0,0.0,0.0,1.0,0.2,0.15,0.3,0.0,0.34798611111138716,0.4850925925929775,0.5370370370373023,0.0,0.7705555555561652,0.7702777777783875,1.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,2
0.0,0.0,0.0,1.0,0.05,0.15,0.15,0.0,0.0,0.44416666666702015,0.008055555555561967,0.0,0.0,0.5977777777782535,0.013333333333343944,0.0,0.0,0.43333333333333335,0.4666666666666667,0.0,1
0.0,1.0,0.0,0.0,0.3,0.0,0.05,0.3,0.38240740740771173,0.0,0.0,0.5484722222226542,0.713333333333901,0.0,0.0,0.8816666666673411,0.0,0.0,0.3333333333333333,0.23333333333333334,3
0.0,0.0,1.0,0.0,0.1,0.35,0.0,0.05,0.5065277777781254,0.4037698412701626,0.0,0.06777777777783171,1.0,0.5469444444448797,0.0,0.06777777777783171,0.4666666666666667,0.0,0.0,0.3333333333333333,1
0.0,1.0,0.0,0.0,0.05,0.0,0.2,0.3,0.14805555555567337,0.0,0.21062500000016762,0.6955555555561045,0.14805555555567337,0.0,0.28000000000022285,1.0,0.0,0.5,0.3,0.0,3
0.0,0.0,1.0,0.0,0.2,0.25,0.05,0.0,0.6881944444449911,0.5110555555559616,0.0,0.0,1.0,1.0,0.0,0.0,0.36666666666666664,0.26666666666666666,0.0,0.0,1
0.0,0.0,0.0,1.0,0.45,0.25,0.1,0.05,0.5147222222226318,0.41600000000033105,0.24597222222241796,0.0,1.0,0.8222222222228766,0.2844444444446708,0.0,0.0,0.0,0.23333333333333334,0.4,0
0.0,1.0,0.0,0.0,0.15,0.05,0.1,0.1,0.5654629629633761,0.0,0.17680555555569627,0.23250000000018503,1.0,0.0,0.20722222222238712,0.41777777777811026,0.6,0.0,0.0,0.3333333333333333,0
0.0,1.0,0.0,0.0,0.2,0.0,0.15,0.1,1.0,0.0,0.06388888888893973,0.06458333333338473,1.0,0.0,0.1916666666668192,0.12916666666676946,0.3,0.5,0.0,0.0,0
0.0,0.0,0.0,1.0,0.1,0.1,0.25,0.0,0.2991666666669047,0.0,0.46183333333370086,0.0,0.5147222222226319,0.0,0.6466666666671813,0.0,0.0,0.36666666666666664,0.3,0.0,2
1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.15,0.0,0.4651111111114809,0.476805555555935,0.398981481481799,0.0,1.0,0.5072222222226259,0.717777777778349,0.43333333333333335,0.0,0.0,0.3333333333333333,1
1.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.6828240740746174,0.6459722222227363,0.25291666666686796,0.0,1.0,0.6844444444449891,0.25305555555575693,0.0,0.0,0.5,0.16666666666666666,1
0.0,0.0,1.0,0.0,0.35,0.1,0.05,0.05,0.8414682539689231,0.27333333333355087,0.0,0.0,1.0,0.28166666666689083,0.0,0.0,0.0,0.4,0.5333333333333333,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.6,0.2,0.0,0.0,0.3920601851854971,0.2620138888890974,0.0,0.0,0.8777777777784763,0.4958333333337279,0.4,0.2,0.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.05,0.15,0.15,0.0,0.0,0.6591666666671913,0.8323148148154772,0.0,0.0,0.9405555555563041,1.0,0.43333333333333335,0.0,0.0,0.43333333333333335,2
0.0,1.0,0.0,0.0,0.25,0.0,0.2,0.2,0.18138888888903323,0.0,0.5582638888893332,0.34979166666694506,0.3166666666669187,0.0,1.0,0.6197222222227154,0.0,0.0,0.23333333333333334,0.23333333333333334,2
1.0,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0,0.3704861111112912,0.20944444444452562,0.3733333333334594,0.0,0.715000000000398,0.41888888888905124,0.3733333333334594,0.0,0.36666666666666664,0.43333333333333335,0.0,1
0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.4,0.0,0.177499999999885,0.24805555555575295,0.4589236111113444,0.0,0.177499999999885,0.24805555555575295,1.0,0.36666666666666664,0.0,0.0,0.43333333333333335,3
0.0,0.0,1.0,0.0,0.25,0.05,0.0,0.25,0.4782777777779021,0.0,0.0,0.5527777777779792,0.6333333333335811,0.0,0.0,0.9363888888893778,0.0,0.0,0.3333333333333333,0.23333333333333334,3
0.0,0.0,1.0,0.0,0.2,0.25,0.05,0.2,0.15263888888883284,0.12605555555552608,0.0,0.7120138888891708,0.33111111111108993,0.36361111111111577,0.0,0.9458333333338014,0.23333333333333334,0.3333333333333333,0.0,0.0,3
0.0,1.0,0.0,0.0,0.05,0.0,0.15,0.3,0.0,0.0,0.29546296296287533,0.6671296296296874,0.0,0.0,0.7022222222221269,1.0,0.0,0.4666666666666667,0.5666666666666667,0.0,3
0.0,0.0,0.0,1.0,0.35,0.35,0.1,0.1,0.5797222222220946,0.4225793650792762,0.0005555555555550503,0.0,0.9666666666666113,0.9727777777779413,0.0011111111111101006,0.0,0.0,0.0,0.16666666666666666,0.2,0
0.0,0.0,0.0,1.0,0.2,0.3,0.25,0.05,0.45659722222188975,0.3604629629627061,0.10572222222212607,0.0,0.6644444444441201,0.6969444444441459,0.26388888888864886,0.0,0.16666666666666666,0.2,0.0,0.0,1
0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.05,0.03958333333329733,0.3681944444441328,0.3138888888888149,0.0,0.07916666666659467,0.5608333333328697,0.6277777777776298,0.0,0.6,0.0,0.0,0.5666666666666667,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.03111111111111101,0.0,0.0,0.0,0.03111111111111101,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.06027777777777917,0.0,0.0,0.0,0.09361111111111256,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.02444444444444566,0.08250000000000149,0.0,0.0,0.02444444444444566,0.08250000000000149,0.0,0.0,0.1,0.1,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.07402777777778143,0.0,0.0,0.0,0.10777777777778311,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,2
1.0,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.07694444444444824,0.1244444444444506,0.09125000000000322,0.0,0.07694444444444824,0.1244444444444506,0.18250000000000643,0.0,0.0,0.1,0.1,3
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.04138888888888654,0.0,0.0,0.0,0.04138888888888654,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.10263888888888384,0.17527777777777404,0.0,0.0,0.13166666666666074,0.17527777777777404,0.0,0.23333333333333334,0.1,0.0,3
1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.06958333333332938,0.0,0.058611111111107776,0.0,0.12472222222221513,0.0,0.058611111111107776,0.2,0.06666666666666667,0.0,0.0,1
0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.05,0.10069444444443872,0.0,0.0,0.11583333333332675,0.20138888888887743,0.0,0.0,0.11583333333332675,0.26666666666666666,0.0,0.0,0.13333333333333333,0
0.0,0.0,0.0,1.0,0.05,0.2,0.05,0.1,0.19916666666665533,0.25874999999999415,0.3577777777777707,0.0,0.19916666666665533,0.31555555555555326,0.3577777777777707,0.0,0.0,0.0,0.1,0.26666666666666666,1
0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.20388888888887735,0.0,0.0,0.0,0.2752777777777622,0.23333333333333334,0.16666666666666666,0.0,0.0,3
