timestamp,elapsed_s,mode,seed,iid,avg_wait_s,p95_wait_s,max_wait_s,avg_queue,max_queue,throughput_per_min,fairness_index
2026-02-26T07:49:51.764469,60.5,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:51.764469,60.5,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:51.764469,60.5,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:56.779595,65.5,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:56.779595,65.5,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:56.779595,65.5,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:49:56.779595,65.5,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:01.793264,70.5,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:01.793264,70.5,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:01.793264,70.5,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:01.793264,70.5,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:06.809091,75.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:06.809091,75.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:06.809091,75.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:06.809091,75.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:11.817146,80.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:11.817146,80.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:11.817146,80.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:11.817146,80.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:16.821051,85.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:16.821051,85.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:16.821051,85.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:16.821051,85.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:21.821845,90.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:21.821845,90.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:21.821845,90.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:21.821845,90.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:26.831735,95.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:26.831735,95.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:26.831735,95.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:26.831735,95.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:31.835030,100.6,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:31.835030,100.6,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:31.835030,100.6,adaptive,42,2,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:31.835030,100.6,adaptive,42,3,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:51.507565,5.0,adaptive,42,0,0.00,0.00,0.00,0.00,0,0.00,1.000
2026-02-26T07:50:51.507565,5.0,adaptive,42,1,0.00,0.00,0.00,0.00,0,0.00,1.000
